CU,CHILD CU,STOCK CODE,QTY,,,,,,,,,,,,,,
11DCS9/SMOS,11DCS9,,1.00,,,,,,,,,,,,,,
11DCS9/SMOS,SET161-5,,12.00,,,,,,,,,,,,,,
11DCS9/SMOS,,000006013,12.00,,,,,,,,,,,,,,
11DCS9/SMOS,,000009924,12.00,,,,,,,,,,,,,,
11DCS9/SPLS,11DCS9,,1.00,,,,,,,,,,,,,,
11DCS9/SPLS,SET161-5,,12.00,,,,,,,,,,,,,,
11DCS9/SPLS,,000006014,12.00,,,,,,,,,,,,,,
11DCS9/SPLS,,000009924,12.00,,,,,,,,,,,,,,
11EDO2,D/PT22DOCCF1,,1.00,,,,,,,,,,,,,,
11EDO2,,000000253,1.00,,,,,,,,,,,,,,
11EDO2C,D/PT22DOCCC1,,1.00,,,,,,,,,,,,,,
11EDO2C,,000000253,1.00,,,,,,,,,,,,,,
11EDO3,D/PT23DOCCF1,,1.00,,,,,,,,,,,,,,
11EDO3,,000000253,1.00,,,,,,,,,,,,,,
11EDO3C,D/PT23DOCCC1,,1.00,,,,,,,,,,,,,,
11EDO3C,,000000253,1.00,,,,,,,,,,,,,,
11EDOG,D/PT23DGCGE,,1.00,,,,,,,,,,,,,,
11EDOG,,000000251,2.00,,,,,,,,,,,,,,
11FAS,,000023933,1.00,,,,,,,,,,,,,,
11FAS,,000007159,2.00,,,,,,,,,,,,,,
11FAS,,000006257,3.00,,,,,,,,,,,,,,
11FAS-3,,000023933,3.00,,,,,,,,,,,,,,
11FAS-3,,000007159,6.00,,,,,,,,,,,,,,
11FAS-3,,000006257,9.00,,,,,,,,,,,,,,
11FAS32,,000023945,1.00,,,,,,,,,,,,,,
11FAS32,,000007159,2.00,,,,,,,,,,,,,,
11FAS32,,000006257,3.00,,,,,,,,,,,,,,
11FAS32-3,,000023945,3.00,,,,,,,,,,,,,,
11FAS32-3,,000007159,6.00,,,,,,,,,,,,,,
11FAS32-3,,000006257,9.00,,,,,,,,,,,,,,
11FP,SET151-1,,1.00,,,,,,,,,,,,,,
11FP,SET152-1,,1.00,,,,,,,,,,,,,,
11FP,,000000255,1.00,,,,,,,,,,,,,,
11FP,,000019813,1.00,,,,,,,,,,,,,,
11FP/N,11FP,,1.00,,,,,,,,,,,,,,
11FP/N,SET167-4,,3.00,,,,,,,,,,,,,,
11FP/NCCT,11FP/N,,1.00,,,,,,,,,,,,,,
11FP/NCCT,,000017803,3.00,,,,,,,,,,,,,,
11FP/NCCTLOK,11FP/N,,1.00,,,,,,,,,,,,,,
11FP/NCCTLOK,,000000408,3.00,,,,,,,,,,,,,,
11FP/NCCTLOK,,000000412,3.00,,,,,,,,,,,,,,
11FP/NCCTLOK,,000001080,3.00,,,,,,,,,,,,,,
11FP/NCCTLOK,,000001081,3.00,,,,,,,,,,,,,,
11FP/NCCTLOK,,000017803,3.00,,,,,,,,,,,,,,
11FP/NCCTLOK,,000020116,3.00,,,,,,,,,,,,,,
11FP/NCCTLOK,,000020283,3.00,,,,,,,,,,,,,,
11FP/NCCTLOK,,000001052,6.00,,,,,,,,,,,,,,
11FP/NCCTLOK,,000001053,6.00,,,,,,,,,,,,,,
11FS/SMO,,000008343,1.00,,,,,,,,,,,,,,
11FS/SMO,,000011925,1.00,,,,,,,,,,,,,,
11FS/SMO,,000006013,2.00,,,,,,,,,,,,,,
11FS/SMO,,000009924,2.00,,,,,,,,,,,,,,
11HS,,000019951,1.00,,,,,,,,,,,,,,
11HS1,,000019952,1.00,,,,,,,,,,,,,,
11HS2,,000019953,1.00,,,,,,,,,,,,,,
11HS3,,000019954,1.00,,,,,,,,,,,,,,
11HSU,,000019950,1.00,,,,,,,,,,,,,,
11ISO,SW/PT23ISCF1,,1.00,,,,,,,,,,,,,,
11ISOT,SW/PT23ISCW3,,1.00,,,,,,,,,,,,,,
11LBS-EQP,PAGE7-451-1,,1.00,,,,,,,,,,,,,,
11LBS-EQP,SET260-2,,1.00,,,,,,,,,,,,,,
11LBS-EQP,SET270-2,,1.00,,,,,,,,,,,,,,
11LBS-EQP,SET272-1,,1.00,,,,,,,,,,,,,,
11LBSMPFF,SET256-2,,1.00,,,,,,,,,,,,,,
11LBSMPFF,,000022437,1.00,,,,,,,,,,,,,,
11LBSMPFF,,000022438,1.00,,,,,,,,,,,,,,
11LBSMPFFIS,SET266-2,,1.00,,,,,,,,,,,,,,
11LBSMPFFIS,,000023483,1.00,,,,,,,,,,,,,,
11LBSMPFFIS,,000023484,1.00,,,,,,,,,,,,,,
11LBSMPFFIS,,002453470,6.00,,,,,,,,,,,,,,
11LBSNGKREF,,000922437,1.00,,,,,,,,,,,,,,
11LBSPTFF,SET256-1,,1.00,,,,,,,,,,,,,,
11LBSPTFF,,000000411,1.00,,,,,,,,,,,,,,
11LBSPTFF,,000001053,1.00,,,,,,,,,,,,,,
11LBSPTFF,,000001081,1.00,,,,,,,,,,,,,,
11LBSPTFF,,000022437,1.00,,,,,,,,,,,,,,
11LBSPTFF,,000022438,1.00,,,,,,,,,,,,,,
11LBSPTFF,,000022559,2.00,,,,,,,,,,,,,,
11LBSPTFFIS,SET266-1,,1.00,,,,,,,,,,,,,,
11LBSPTFFIS,,000000411,1.00,,,,,,,,,,,,,,
11LBSPTFFIS,,000001053,1.00,,,,,,,,,,,,,,
11LBSPTFFIS,,000023483,1.00,,,,,,,,,,,,,,
11LBSPTFFIS,,000023484,1.00,,,,,,,,,,,,,,
11LBSPTFFIS,,000001081,2.00,,,,,,,,,,,,,,
11LBSPTFFIS,,000022559,2.00,,,,,,,,,,,,,,
11LBSPTFFIS,,002453470,6.00,,,,,,,,,,,,,,
11LBSRMP,11EDO2,,1.00,,,,,,,,,,,,,,
11LBSRMP,RL/ADVC3NOM,,1.00,,,,,,,,,,,,,,
11LBSRMP,SET260-1,,1.00,,,,,,,,,,,,,,
11LBSRMP,SET270-2,,1.00,,,,,,,,,,,,,,
11LBSRMP,SET272-1,,1.00,,,,,,,,,,,,,,
11LBSRMP,SET274-1,,1.00,,,,,,,,,,,,,,
11LBSRMP,SWSM/SW/SMT,,1.00,,,,,,,,,,,,,,
11LBSRMP,VTTXZ/TX/VT,,1.00,,,,,,,,,,,,,,
11LBSRMP,,002471001,1.00,,,,,,,,,,,,,,
11LBSRMP,,000013401,2.00,,,,,,,,,,,,,,
11LBSRMP,,000000412,6.00,,,,,,,,,,,,,,
11LBSRMP,,000001053,6.00,,,,,,,,,,,,,,
11LBSRMP,,000001081,6.00,,,,,,,,,,,,,,
11LBSRMP,,000020279,18.00,,,,,,,,,,,,,,
11LBSRMPFF,11EDO2,,1.00,,,,,,,,,,,,,,
11LBSRMPFF,RL/ADVC3NOM,,1.00,,,,,,,,,,,,,,
11LBSRMPFF,SET260-1,,1.00,,,,,,,,,,,,,,
11LBSRMPFF,SET270-2,,1.00,,,,,,,,,,,,,,
11LBSRMPFF,SET274-1,,1.00,,,,,,,,,,,,,,
11LBSRMPFF,SWSM/SW/SMT,,1.00,,,,,,,,,,,,,,
11LBSRMPFF,VTTXZ/TX/VT,,1.00,,,,,,,,,,,,,,
11LBSRMPFF,,002471001,1.00,,,,,,,,,,,,,,
11LBSRMPFF,,000013401,2.00,,,,,,,,,,,,,,
11MTU,SET250-1,,1.00,,,,,,,,,,,,,,
11MTU,,000017955,1.00,,,,,,,,,,,,,,
11MTU,,000019831,1.00,,,,,,,,,,,,,,
11MTU,,000022149,1.00,,,,,,,,,,,,,,
11MTU,,000008343,2.00,,,,,,,,,,,,,,
11MTU,,000011925,2.00,,,,,,,,,,,,,,
11MTU,,000015125,3.00,,,,,,,,,,,,,,
11MTU,,000017270,3.00,,,,,,,,,,,,,,
11MTU,,000020750,3.00,,,,,,,,,,,,,,
11MTU,,000006013,4.00,,,,,,,,,,,,,,
11MTU,,000009924,4.00,,,,,,,,,,,,,,
11MTU,,000000413,5.00,,,,,,,,,,,,,,
11MTU,,000001081,5.00,,,,,,,,,,,,,,
11MTU,,000009945,5.00,,,,,,,,,,,,,,
11MTU,,000005909,9.00,,,,,,,,,,,,,,
11MTU,,000007211,10.00,,,,,,,,,,,,,,
11MTU,,000020279,10.00,,,,,,,,,,,,,,
11NTD/N/CCT,SET165-21,,1.00,,,,,,,,,,,,,,
11NTD/N/CCT,SET166-1,,3.00,,,,,,,,,,,,,,
11NTD/N/CCT,,000017803,1.00,,,,,,,,,,,,,,
11NTD/N/CCT,,000017799,2.00,,,,,,,,,,,,,,
11NTDA/N/CCT,SET165-21,,1.00,,,,,,,,,,,,,,
11NTDA/N/CCT,SET166-1,,2.00,,,,,,,,,,,,,,
11NTDA/N/CCT,SET166-2,,1.00,,,,,,,,,,,,,,
11NTDA/N/CCT,,000017799,1.00,,,,,,,,,,,,,,
11NTDA/N/CCT,,000017803,1.00,,,,,,,,,,,,,,
11NTDANCCTLO,11NTDA/N/CCT,,1.00,,,,,,,,,,,,,,
11NTDANCCTLO,SET273-10,,3.00,,,,,,,,,,,,,,
11NTDANCCTLO,,000014693,3.00,,,,,,,,,,,,,,
11NTDANCCTLO,,000020283,3.00,,,,,,,,,,,,,,
11NTDNCCTLOK,11NTD/N/CCT,,1.00,,,,,,,,,,,,,,
11NTDNCCTLOK,SET273-10,,3.00,,,,,,,,,,,,,,
11NTDNCCTLOK,,000014693,3.00,,,,,,,,,,,,,,
11NTDNCCTLOK,,000020283,3.00,,,,,,,,,,,,,,
11P,SET151-11,,1.00,,,,,,,,,,,,,,
11P,SET152-11,,1.00,,,,,,,,,,,,,,
11P,,000000255,1.00,,,,,,,,,,,,,,
11P,,000019813,1.00,,,,,,,,,,,,,,
11P/1,SET151-1,,1.00,,,,,,,,,,,,,,
11P/1,SET152-1,,1.00,,,,,,,,,,,,,,
11P/1,SET154-1,,2.00,,,,,,,,,,,,,,
11P/1,,000000253,1.00,,,,,,,,,,,,,,
11P/1,,000019813,1.00,,,,,,,,,,,,,,
11P/F,11P,,1.00,,,,,,,,,,,,,,
11P/F,SET154-2,,3.00,,,,,,,,,,,,,,
11P/FAPS,11P/F,,1.00,,,,,,,,,,,,,,
11P/FAPT,11P/F,,1.00,,,,,,,,,,,,,,
11P/FAPT,,000005969,3.00,,,,,,,,,,,,,,
11P/FBAS,11P/F,,1.00,,,,,,,,,,,,,,
11P/FBAT,11P/F,,1.00,,,,,,,,,,,,,,
11P/FBAT,,000005970,3.00,,,,,,,,,,,,,,
11P/FC1S,11P/F,,1.00,,,,,,,,,,,,,,
11P/FC1T,11P/F,,1.00,,,,,,,,,,,,,,
11P/FC2S,11P/F,,1.00,,,,,,,,,,,,,,
11P/FC2T,11P/F,,1.00,,,,,,,,,,,,,,
11P/FC3S,11P/F,,1.00,,,,,,,,,,,,,,
11P/FC3T,11P/F,,1.00,,,,,,,,,,,,,,
11P/FC4S,11P/F,,1.00,,,,,,,,,,,,,,
11P/FC4T,11P/F,,1.00,,,,,,,,,,,,,,
11P/FC5S,11P/F,,1.00,,,,,,,,,,,,,,
11P/FC5T,11P/F,,1.00,,,,,,,,,,,,,,
11P/FCHS,11P/F,,1.00,,,,,,,,,,,,,,
11P/FCHT,11P/F,,1.00,,,,,,,,,,,,,,
11P/FCHT,,000005971,3.00,,,,,,,,,,,,,,
11P/FLIS,11P/F,,1.00,,,,,,,,,,,,,,
11P/FLIT,11P/F,,1.00,,,,,,,,,,,,,,
11P/FLIT,,000005969,3.00,,,,,,,,,,,,,,
11P/FMAS,11P/F,,1.00,,,,,,,,,,,,,,
11P/FMAT,11P/F,,1.00,,,,,,,,,,,,,,
11P/FMAT,,000005970,3.00,,,,,,,,,,,,,,
11P/FMOS,11P/F,,1.00,,,,,,,,,,,,,,
11P/FMOT,11P/F,,1.00,,,,,,,,,,,,,,
11P/FMOT,,000005971,3.00,,,,,,,,,,,,,,
11P/FPLS,11P/F,,1.00,,,,,,,,,,,,,,
11P/FPLT,11P/F,,1.00,,,,,,,,,,,,,,
11P/FPLT,,000005972,3.00,,,,,,,,,,,,,,
11P/FRAS,11P/F,,1.00,,,,,,,,,,,,,,
11P/FRAT,11P/F,,1.00,,,,,,,,,,,,,,
11P/FRAT,,000005974,3.00,,,,,,,,,,,,,,
11P/N,11P,,1.00,,,,,,,,,,,,,,
11P/N,SET154-1,,3.00,,,,,,,,,,,,,,
11P/NAPS,11P/N,,1.00,,,,,,,,,,,,,,
11P/NAPT,11P/N,,1.00,,,,,,,,,,,,,,
11P/NAPT,,000005969,3.00,,,,,,,,,,,,,,
11P/NBAS,11P/N,,1.00,,,,,,,,,,,,,,
11P/NBAT,11P/N,,1.00,,,,,,,,,,,,,,
11P/NBAT,,000005970,3.00,,,,,,,,,,,,,,
11P/NC1S,11P/N,,1.00,,,,,,,,,,,,,,
11P/NC2S,11P/N,,1.00,,,,,,,,,,,,,,
11P/NC2T,11P/N,,1.00,,,,,,,,,,,,,,
11P/NC3S,11P/N,,1.00,,,,,,,,,,,,,,
11P/NC3T,11P/N,,1.00,,,,,,,,,,,,,,
11P/NC4S,11P/N,,1.00,,,,,,,,,,,,,,
11P/NC4T,11P/N,,1.00,,,,,,,,,,,,,,
11P/NC5T,11P/N,,1.00,,,,,,,,,,,,,,
11P/NCHS,11P/N,,1.00,,,,,,,,,,,,,,
11P/NCHT,11P/N,,1.00,,,,,,,,,,,,,,
11P/NCHT,,000005971,3.00,,,,,,,,,,,,,,
11P/NLIS,11P/N,,1.00,,,,,,,,,,,,,,
11P/NLIT,11P/N,,1.00,,,,,,,,,,,,,,
11P/NLIT,,000005969,3.00,,,,,,,,,,,,,,
11P/NMAS,11P/N,,1.00,,,,,,,,,,,,,,
11P/NMAT,11P/N,,1.00,,,,,,,,,,,,,,
11P/NMAT,,000005970,3.00,,,,,,,,,,,,,,
11P/NMOS,11P/N,,1.00,,,,,,,,,,,,,,
11P/NMOT,11P/N,,1.00,,,,,,,,,,,,,,
11P/NMOT,,000005971,3.00,,,,,,,,,,,,,,
11P/NPLS,11P/N,,1.00,,,,,,,,,,,,,,
11P/NPLT,11P/N,,1.00,,,,,,,,,,,,,,
11P/NPLT,,000005972,3.00,,,,,,,,,,,,,,
11P/NRAS,11P/N,,1.00,,,,,,,,,,,,,,
11P/NRAT,11P/N,,1.00,,,,,,,,,,,,,,
11P/NRAT,,000005974,3.00,,,,,,,,,,,,,,
11PC1,D/PT21DOCWU3,,1.00,,,,,,,,,,,,,,
11PC1,SET155-2,,6.00,,,,,,,,,,,,,,
11PC1,SET257-2,,1.00,,,,,,,,,,,,,,
11PC1,SET273-10,,6.00,,,,,,,,,,,,,,
11PC1,SET274-2,,1.00,,,,,,,,,,,,,,
11PC1,SWSM/SW/SMT,,1.00,,,,,,,,,,,,,,
11PC1,VTTXZ/TX/VT,,1.00,,,,,,,,,,,,,,
11PC1,,000022756,0.20,,,,,,,,,,,,,,
11PC1,,000013401,1.00,,,,,,,,,,,,,,
11PC1,,000022487,1.00,,,,,,,,,,,,,,
11PC1,,000000413,6.00,,,,,,,,,,,,,,
11PC1,,000017799,6.00,,,,,,,,,,,,,,
11PC1,,000022322,6.00,,,,,,,,,,,,,,
11PC1,,000010886,10.00,,,,,,,,,,,,,,
11PC1,,000000412,12.00,,,,,,,,,,,,,,
11PC1,,000001081,12.00,,,,,,,,,,,,,,
11PC1,,000020279,20.00,,,,,,,,,,,,,,
11PC1,,000001053,24.00,,,,,,,,,,,,,,
11PE,SET153-1,,4.00,,,,,,,,,,,,,,
11PE,SET162-1,,1.00,,,,,,,,,,,,,,
11PE,SET162-2,,1.00,,,,,,,,,,,,,,
11PE,,000000253,2.00,,,,,,,,,,,,,,
11PE/F,11PE,,1.00,,,,,,,,,,,,,,
11PE/F,SET154-2,,3.00,,,,,,,,,,,,,,
11PE/FAPS,11PE/F,,1.00,,,,,,,,,,,,,,
11PE/FAPT,11PE/F,,1.00,,,,,,,,,,,,,,
11PE/FAPT,,000005969,3.00,,,,,,,,,,,,,,
11PE/FBAS,11PE/F,,1.00,,,,,,,,,,,,,,
11PE/FBAT,11PE/F,,1.00,,,,,,,,,,,,,,
11PE/FBAT,,000005970,3.00,,,,,,,,,,,,,,
11PE/FCHS,11PE/F,,1.00,,,,,,,,,,,,,,
11PE/FCHT,11PE/F,,1.00,,,,,,,,,,,,,,
11PE/FCHT,,000005971,3.00,,,,,,,,,,,,,,
11PE/FLIS,11PE/F,,1.00,,,,,,,,,,,,,,
11PE/FLIT,11PE/F,,1.00,,,,,,,,,,,,,,
11PE/FLIT,,000005969,3.00,,,,,,,,,,,,,,
11PE/FMAS,11PE/F,,1.00,,,,,,,,,,,,,,
11PE/FMAT,11PE/F,,1.00,,,,,,,,,,,,,,
11PE/FMAT,,000005970,3.00,,,,,,,,,,,,,,
11PE/FMOS,11PE/F,,1.00,,,,,,,,,,,,,,
11PE/FMOT,11PE/F,,1.00,,,,,,,,,,,,,,
11PE/FMOT,,000005971,3.00,,,,,,,,,,,,,,
11PE/FPLS,11PE/F,,1.00,,,,,,,,,,,,,,
11PE/FPLT,11PE/F,,1.00,,,,,,,,,,,,,,
11PE/FPLT,,000005972,3.00,,,,,,,,,,,,,,
11PE/FRAS,11PE/F,,1.00,,,,,,,,,,,,,,
11PE/FRAT,11PE/F,,1.00,,,,,,,,,,,,,,
11PE/FRAT,,000005974,3.00,,,,,,,,,,,,,,
11PE/N,11PE,,1.00,,,,,,,,,,,,,,
11PE/N,SET154-1,,3.00,,,,,,,,,,,,,,
11PE/NAPS,11PE/N,,1.00,,,,,,,,,,,,,,
11PE/NAPT,11PE/N,,1.00,,,,,,,,,,,,,,
11PE/NAPT,,000005969,3.00,,,,,,,,,,,,,,
11PE/NBAS,11PE/N,,1.00,,,,,,,,,,,,,,
11PE/NBAT,11PE/N,,1.00,,,,,,,,,,,,,,
11PE/NBAT,,000005970,3.00,,,,,,,,,,,,,,
11PE/NCHS,11PE/N,,1.00,,,,,,,,,,,,,,
11PE/NCHT,11PE/N,,1.00,,,,,,,,,,,,,,
11PE/NCHT,,000005971,3.00,,,,,,,,,,,,,,
11PE/NLIS,11PE/N,,1.00,,,,,,,,,,,,,,
11PE/NLIT,11PE/N,,1.00,,,,,,,,,,,,,,
11PE/NLIT,,000005969,3.00,,,,,,,,,,,,,,
11PE/NMAS,11PE/N,,1.00,,,,,,,,,,,,,,
11PE/NMAT,11PE/N,,1.00,,,,,,,,,,,,,,
11PE/NMAT,,000005970,3.00,,,,,,,,,,,,,,
11PE/NMOS,11PE/N,,1.00,,,,,,,,,,,,,,
11PE/NMOT,11PE/N,,1.00,,,,,,,,,,,,,,
11PE/NMOT,,000005971,3.00,,,,,,,,,,,,,,
11PE/NPLS,11PE/N,,1.00,,,,,,,,,,,,,,
11PE/NPLT,11PE/N,,1.00,,,,,,,,,,,,,,
11PE/NPLT,,000005972,3.00,,,,,,,,,,,,,,
11PE/NRAS,11PE/N,,1.00,,,,,,,,,,,,,,
11PE/NRAT,11PE/N,,1.00,,,,,,,,,,,,,,
11PE/NRAT,,000005974,3.00,,,,,,,,,,,,,,
11PEP,SET163-1,,1.00,,,,,,,,,,,,,,
11PEP,SET163-3,,1.00,,,,,,,,,,,,,,
11PEP/F,11PEP,,1.00,,,,,,,,,,,,,,
11PEP/F,SET167-4,,3.00,,,,,,,,,,,,,,
11PEP/N,11PEP,,1.00,,,,,,,,,,,,,,
11PEP/N,SET166-1,,2.00,,,,,,,,,,,,,,
11PEP/N,SET166-2,,1.00,,,,,,,,,,,,,,
11PEP/N/CCT,11PEP/N,,1.00,,,,,,,,,,,,,,
11PEP/N/CCT,,000017799,1.00,,,,,,,,,,,,,,
11PEP/N/CCT,,000017803,1.00,,,,,,,,,,,,,,
11PEP/NCCT,11PEP,,1.00,,,,,,,,,,,,,,
11PEP/NCCT,SET166-1,,2.00,,,,,,,,,,,,,,
11PEP/NCCT,SET166-2,,1.00,,,,,,,,,,,,,,
11PEP/NCCT,,000017799,1.00,,,,,,,,,,,,,,
11PEP/NCCT,,000017803,1.00,,,,,,,,,,,,,,
11PES,SET156-2,,2.00,,,,,,,,,,,,,,
11PES,SET163-1,,1.00,,,,,,,,,,,,,,
11PES,SET163-2,,1.00,,,,,,,,,,,,,,
11PES,SET167-4,,1.00,,,,,,,,,,,,,,
11PES,,000008989,1.00,,,,,,,,,,,,,,
11PES,,000002569,2.00,,,,,,,,,,,,,,
11PES/F,11PES,,1.00,,,,,,,,,,,,,,
11PES/F,SET161-3,,4.00,,,,,,,,,,,,,,
11PES/F,SET161-4,,2.00,,,,,,,,,,,,,,
11PES/F,,000017799,1.00,,,,,,,,,,,,,,
11PES/F,,000020279,9.00,,,,,,,,,,,,,,
11PES/N,11PES,,1.00,,,,,,,,,,,,,,
11PES/N,SET161-1,,4.00,,,,,,,,,,,,,,
11PES/N,SET161-2,,2.00,,,,,,,,,,,,,,
11PES/N,,000017799,1.00,,,,,,,,,,,,,,
11PES/N,,000020279,9.00,,,,,,,,,,,,,,
11PES/S,11PES,,1.00,,,,,,,,,,,,,,
11PES/S,SET161-5,,6.00,,,,,,,,,,,,,,
11PES/S,,000017799,1.00,,,,,,,,,,,,,,
11PES/S,,000020279,9.00,,,,,,,,,,,,,,
11PET,SET156-1,,2.00,,,,,,,,,,,,,,
11PET,SET163-1,,1.00,,,,,,,,,,,,,,
11PET,SET163-2,,1.00,,,,,,,,,,,,,,
11PET,,000002569,1.00,,,,,,,,,,,,,,
11PET/F,11PET,,1.00,,,,,,,,,,,,,,
11PET/F,SET161-3,,2.00,,,,,,,,,,,,,,
11PET/F,SET161-4,,1.00,,,,,,,,,,,,,,
11PET/FAPS,11PET/F,,1.00,,,,,,,,,,,,,,
11PET/FAPS,,000008372,3.00,,,,,,,,,,,,,,
11PET/FAPS,,000009924,3.00,,,,,,,,,,,,,,
11PET/FAPT,11PET/F,,1.00,,,,,,,,,,,,,,
11PET/FAPT,,000008372,3.00,,,,,,,,,,,,,,
11PET/FAPT,,000009924,3.00,,,,,,,,,,,,,,
11PET/FBAS,11PET/F,,1.00,,,,,,,,,,,,,,
11PET/FBAS,,000006010,3.00,,,,,,,,,,,,,,
11PET/FBAS,,000009924,3.00,,,,,,,,,,,,,,
11PET/FBAT,11PET/F,,1.00,,,,,,,,,,,,,,
11PET/FBAT,,000006010,3.00,,,,,,,,,,,,,,
11PET/FBAT,,000009924,3.00,,,,,,,,,,,,,,
11PET/FCHS,11PET/F,,1.00,,,,,,,,,,,,,,
11PET/FCHS,,000008373,3.00,,,,,,,,,,,,,,
11PET/FCHS,,000009924,3.00,,,,,,,,,,,,,,
11PET/FCHT,11PET/F,,1.00,,,,,,,,,,,,,,
11PET/FCHT,,000008373,3.00,,,,,,,,,,,,,,
11PET/FCHT,,000009924,3.00,,,,,,,,,,,,,,
11PET/FLIS,11PET/F,,1.00,,,,,,,,,,,,,,
11PET/FLIS,,000006011,3.00,,,,,,,,,,,,,,
11PET/FLIS,,000009924,3.00,,,,,,,,,,,,,,
11PET/FLIT,11PET/F,,1.00,,,,,,,,,,,,,,
11PET/FLIT,,000006011,3.00,,,,,,,,,,,,,,
11PET/FLIT,,000009924,3.00,,,,,,,,,,,,,,
11PET/FMAS,11PET/F,,1.00,,,,,,,,,,,,,,
11PET/FMAS,,000006012,3.00,,,,,,,,,,,,,,
11PET/FMAS,,000009924,3.00,,,,,,,,,,,,,,
11PET/FMAT,11PET/F,,1.00,,,,,,,,,,,,,,
11PET/FMAT,,000006012,3.00,,,,,,,,,,,,,,
11PET/FMAT,,000009924,3.00,,,,,,,,,,,,,,
11PET/FMOS,11PET/F,,1.00,,,,,,,,,,,,,,
11PET/FMOS,,000006013,3.00,,,,,,,,,,,,,,
11PET/FMOS,,000009924,3.00,,,,,,,,,,,,,,
11PET/FMOT,11PET/F,,1.00,,,,,,,,,,,,,,
11PET/FMOT,,000006013,3.00,,,,,,,,,,,,,,
11PET/FMOT,,000009924,3.00,,,,,,,,,,,,,,
11PET/FPLS,11PET/F,,1.00,,,,,,,,,,,,,,
11PET/FPLS,,000006014,3.00,,,,,,,,,,,,,,
11PET/FPLS,,000009924,3.00,,,,,,,,,,,,,,
11PET/FPLT,11PET/F,,1.00,,,,,,,,,,,,,,
11PET/FPLT,,000006014,3.00,,,,,,,,,,,,,,
11PET/FPLT,,000009924,3.00,,,,,,,,,,,,,,
11PET/FRAS,11PET/F,,1.00,,,,,,,,,,,,,,
11PET/FRAS,,000006019,3.00,,,,,,,,,,,,,,
11PET/FRAS,,000009924,3.00,,,,,,,,,,,,,,
11PET/FRAT,11PET/F,,1.00,,,,,,,,,,,,,,
11PET/FRAT,,000006019,3.00,,,,,,,,,,,,,,
11PET/FRAT,,000009924,3.00,,,,,,,,,,,,,,
11PET/N,11PET,,1.00,,,,,,,,,,,,,,
11PET/N,SET161-1,,2.00,,,,,,,,,,,,,,
11PET/N,SET161-2,,1.00,,,,,,,,,,,,,,
11PET/NAPS,11PET/N,,1.00,,,,,,,,,,,,,,
11PET/NAPS,,000008372,3.00,,,,,,,,,,,,,,
11PET/NAPS,,000009924,3.00,,,,,,,,,,,,,,
11PET/NAPT,11PET/N,,1.00,,,,,,,,,,,,,,
11PET/NAPT,,000008372,3.00,,,,,,,,,,,,,,
11PET/NAPT,,000009924,3.00,,,,,,,,,,,,,,
11PET/NBAS,11PET/N,,1.00,,,,,,,,,,,,,,
11PET/NBAS,,000006010,3.00,,,,,,,,,,,,,,
11PET/NBAS,,000009924,3.00,,,,,,,,,,,,,,
11PET/NBAT,11PET/N,,1.00,,,,,,,,,,,,,,
11PET/NBAT,,000006010,3.00,,,,,,,,,,,,,,
11PET/NBAT,,000009924,3.00,,,,,,,,,,,,,,
11PET/NCHS,11PET/N,,1.00,,,,,,,,,,,,,,
11PET/NCHS,,000008373,3.00,,,,,,,,,,,,,,
11PET/NCHS,,000009924,3.00,,,,,,,,,,,,,,
11PET/NCHT,11PET/N,,1.00,,,,,,,,,,,,,,
11PET/NCHT,,000008373,3.00,,,,,,,,,,,,,,
11PET/NCHT,,000009924,3.00,,,,,,,,,,,,,,
11PET/NLIS,11PET/N,,1.00,,,,,,,,,,,,,,
11PET/NLIS,,000006011,3.00,,,,,,,,,,,,,,
11PET/NLIS,,000009924,3.00,,,,,,,,,,,,,,
11PET/NLIT,11PET/N,,1.00,,,,,,,,,,,,,,
11PET/NLIT,,000006011,3.00,,,,,,,,,,,,,,
11PET/NLIT,,000009924,3.00,,,,,,,,,,,,,,
11PET/NMAS,11PET/N,,1.00,,,,,,,,,,,,,,
11PET/NMAS,,000006012,3.00,,,,,,,,,,,,,,
11PET/NMAS,,000009924,3.00,,,,,,,,,,,,,,
11PET/NMAT,11PET/N,,1.00,,,,,,,,,,,,,,
11PET/NMAT,,000006012,3.00,,,,,,,,,,,,,,
11PET/NMAT,,000009924,3.00,,,,,,,,,,,,,,
11PET/NMOS,11PET/N,,1.00,,,,,,,,,,,,,,
11PET/NMOS,,000006013,3.00,,,,,,,,,,,,,,
11PET/NMOS,,000009924,3.00,,,,,,,,,,,,,,
11PET/NMOT,11PET/N,,1.00,,,,,,,,,,,,,,
11PET/NMOT,,000006013,3.00,,,,,,,,,,,,,,
11PET/NMOT,,000009924,3.00,,,,,,,,,,,,,,
11PET/NPLS,11PET/N,,1.00,,,,,,,,,,,,,,
11PET/NPLS,,000006014,3.00,,,,,,,,,,,,,,
11PET/NPLS,,000009924,3.00,,,,,,,,,,,,,,
11PET/NPLT,11PET/N,,1.00,,,,,,,,,,,,,,
11PET/NPLT,,000006014,3.00,,,,,,,,,,,,,,
11PET/NPLT,,000009924,3.00,,,,,,,,,,,,,,
11PET/NRAS,11PET/N,,1.00,,,,,,,,,,,,,,
11PET/NRAS,,000006019,3.00,,,,,,,,,,,,,,
11PET/NRAS,,000009924,3.00,,,,,,,,,,,,,,
